Date,spx
15/01/03,918.2199707
16/01/03,914.5999756
17/01/03,901.7800293
20/01/03,901.7800293
21/01/03,887.6199951
22/01/03,878.3599854
23/01/03,887.3400269
24/01/03,861.4000244
27/01/03,847.4799805
28/01/03,858.539978
29/01/03,864.3599854
30/01/03,844.6099854
31/01/03,855.7000122
03/02/03,860.3200073
04/02/03,848.2000122
05/02/03,843.5900269
06/02/03,838.1500244
07/02/03,829.6900024
10/02/03,835.9699707
11/02/03,829.2000122
12/02/03,818.6799927
13/02/03,817.3699951
14/02/03,834.8900146
17/02/03,834.8900146
18/02/03,851.1699829
19/02/03,845.1300049
20/02/03,837.0999756
21/02/03,848.1699829
24/02/03,832.5800171
25/02/03,838.5700073
26/02/03,827.5499878
27/02/03,837.2800293
28/02/03,841.1500244
03/03/03,834.8099976
04/03/03,821.9899902
05/03/03,829.8499756
06/03/03,822.0999756
07/03/03,828.8900146
10/03/03,807.4799805
11/03/03,800.7299805
12/03/03,804.1900024
13/03/03,831.9000244
14/03/03,833.2700195
17/03/03,862.789978
18/03/03,866.4500122
19/03/03,874.0200195
20/03/03,875.6699829
21/03/03,895.789978
24/03/03,864.2299805
25/03/03,874.7399902
26/03/03,869.9500122
27/03/03,868.5200195
28/03/03,863.5
31/03/03,848.1799927
01/04/03,858.4799805
02/04/03,880.9000244
03/04/03,876.4500122
04/04/03,878.8499756
07/04/03,879.9299927
08/04/03,878.289978
09/04/03,865.9899902
10/04/03,871.5800171
11/04/03,868.2999878
14/04/03,885.2299805
15/04/03,890.8099976
16/04/03,879.9099731
17/04/03,893.5800171
18/04/03,893.5800171
21/04/03,892.0100098
22/04/03,911.3699951
23/04/03,919.0200195
24/04/03,911.4299927
25/04/03,898.8099976
28/04/03,914.8400269
29/04/03,917.8400269
30/04/03,916.9199829
01/05/03,916.2999878
02/05/03,930.0800171
05/05/03,926.5499878
06/05/03,934.3900146
07/05/03,929.6199951
08/05/03,920.2700195
09/05/03,933.4099731
12/05/03,945.1099854
13/05/03,942.2999878
14/05/03,939.2800293
15/05/03,946.6699829
16/05/03,944.2999878
19/05/03,920.7700195
20/05/03,919.7299805
21/05/03,923.4199829
22/05/03,931.8699951
23/05/03,933.2199707
26/05/03,933.2199707
27/05/03,951.4799805
28/05/03,953.2199707
29/05/03,949.6400146
30/05/03,963.5900269
02/06/03,967
03/06/03,971.5599976
04/06/03,986.2399902
05/06/03,990.1400146
06/06/03,987.7600098
09/06/03,975.9299927
10/06/03,984.8400269
11/06/03,997.4799805
12/06/03,998.5100098
13/06/03,988.6099854
16/06/03,1010.73999
17/06/03,1011.659973
18/06/03,1010.090027
19/06/03,994.7000122
20/06/03,995.6900024
23/06/03,981.6400146
24/06/03,983.4500122
25/06/03,975.3200073
26/06/03,985.8200073
27/06/03,976.2199707
30/06/03,974.5
01/07/03,982.3200073
02/07/03,993.75
03/07/03,985.7000122
04/07/03,985.7000122
07/07/03,1004.419983
08/07/03,1007.840027
09/07/03,1002.210022
10/07/03,988.7000122
11/07/03,998.1400146
14/07/03,1003.859985
15/07/03,1000.419983
16/07/03,994.0900269
17/07/03,981.7299805
18/07/03,993.3200073
21/07/03,978.7999878
22/07/03,988.1099854
23/07/03,988.6099854
24/07/03,981.5999756
25/07/03,998.6799927
28/07/03,996.5200195
29/07/03,989.2800293
30/07/03,987.4899902
31/07/03,990.3099976
01/08/03,980.1500244
04/08/03,982.8200073
05/08/03,965.460022
06/08/03,967.0800171
07/08/03,974.1199951
08/08/03,977.5900269
11/08/03,980.5900269
12/08/03,990.3499756
13/08/03,984.0300293
14/08/03,990.5100098
15/08/03,990.6699829
18/08/03,999.7399902
19/08/03,1002.349976
20/08/03,1000.299988
21/08/03,1003.27002
22/08/03,993.0599976
25/08/03,993.710022
26/08/03,996.7299805
27/08/03,996.789978
28/08/03,1002.840027
29/08/03,1008.01001
01/09/03,1008.01001
02/09/03,1021.98999
03/09/03,1026.27002
04/09/03,1027.969971
05/09/03,1021.390015
08/09/03,1031.640015
09/09/03,1023.169983
10/09/03,1010.919983
11/09/03,1016.419983
12/09/03,1018.630005
15/09/03,1014.809998
16/09/03,1029.319946
17/09/03,1025.969971
18/09/03,1039.579956
19/09/03,1036.300049
22/09/03,1022.820007
23/09/03,1029.030029
24/09/03,1009.380005
25/09/03,1003.27002
26/09/03,996.8499756
29/09/03,1006.580017
30/09/03,995.9699707
01/10/03,1018.219971
02/10/03,1020.23999
03/10/03,1029.849976
06/10/03,1034.349976
07/10/03,1039.25
08/10/03,1033.780029
09/10/03,1038.72998
10/10/03,1038.060059
13/10/03,1045.349976
14/10/03,1049.47998
15/10/03,1046.76001
16/10/03,1050.069946
17/10/03,1039.319946
20/10/03,1044.680054
21/10/03,1046.030029
22/10/03,1030.359985
23/10/03,1033.77002
24/10/03,1028.910034
27/10/03,1031.130005
28/10/03,1046.790039
29/10/03,1048.109985
30/10/03,1046.939941
31/10/03,1050.709961
03/11/03,1059.02002
04/11/03,1053.25
05/11/03,1051.810059
06/11/03,1058.050049
07/11/03,1053.209961
10/11/03,1047.109985
11/11/03,1046.569946
12/11/03,1058.530029
13/11/03,1058.410034
14/11/03,1050.349976
17/11/03,1043.630005
18/11/03,1034.150024
19/11/03,1042.439941
20/11/03,1033.650024
21/11/03,1035.280029
24/11/03,1052.079956
25/11/03,1053.890015
26/11/03,1058.449951
27/11/03,1058.449951
28/11/03,1058.199951
01/12/03,1070.119995
02/12/03,1066.619995
03/12/03,1064.72998
04/12/03,1069.719971
05/12/03,1061.5
08/12/03,1069.300049
09/12/03,1060.180054
10/12/03,1059.050049
11/12/03,1071.209961
12/12/03,1074.140015
15/12/03,1068.040039
16/12/03,1075.130005
17/12/03,1076.47998
18/12/03,1089.180054
19/12/03,1088.660034
22/12/03,1092.939941
23/12/03,1096.02002
24/12/03,1094.040039
25/12/03,1094.040039
26/12/03,1095.890015
29/12/03,1109.47998
30/12/03,1109.640015
31/12/03,1111.920044
01/01/04,1111.920044
02/01/04,1108.47998
05/01/04,1122.219971
06/01/04,1123.670044
07/01/04,1126.329956
08/01/04,1131.920044
09/01/04,1121.859985
12/01/04,1127.22998
13/01/04,1121.219971
14/01/04,1130.52002
15/01/04,1132.050049
16/01/04,1139.829956
19/01/04,1139.829956
20/01/04,1138.77002
21/01/04,1147.619995
22/01/04,1143.939941
23/01/04,1141.550049
26/01/04,1155.369995
27/01/04,1144.050049
28/01/04,1128.47998
29/01/04,1134.109985
30/01/04,1131.130005
02/02/04,1135.26001
03/02/04,1136.030029
04/02/04,1126.52002
05/02/04,1128.589966
06/02/04,1142.76001
09/02/04,1139.810059
10/02/04,1145.540039
11/02/04,1157.76001
12/02/04,1152.109985
13/02/04,1145.810059
16/02/04,1145.810059
17/02/04,1156.98999
18/02/04,1151.819946
19/02/04,1147.060059
20/02/04,1144.109985
23/02/04,1140.98999
24/02/04,1139.089966
25/02/04,1143.670044
26/02/04,1144.910034
27/02/04,1144.939941
01/03/04,1155.969971
02/03/04,1149.099976
03/03/04,1151.030029
04/03/04,1154.869995
05/03/04,1156.859985
08/03/04,1147.199951
09/03/04,1140.579956
10/03/04,1123.890015
11/03/04,1106.780029
12/03/04,1120.569946
15/03/04,1104.48999
16/03/04,1110.699951
17/03/04,1123.75
18/03/04,1122.319946
19/03/04,1109.780029
22/03/04,1095.400024
23/03/04,1093.949951
24/03/04,1091.329956
25/03/04,1109.189941
26/03/04,1108.060059
29/03/04,1122.469971
30/03/04,1127
31/03/04,1126.209961
01/04/04,1132.170044
02/04/04,1141.810059
05/04/04,1150.569946
06/04/04,1148.160034
07/04/04,1140.530029
08/04/04,1139.319946
09/04/04,1139.319946
12/04/04,1145.199951
13/04/04,1129.439941
14/04/04,1128.170044
15/04/04,1128.839966
16/04/04,1134.609985
19/04/04,1135.819946
20/04/04,1118.150024
21/04/04,1124.089966
22/04/04,1139.930054
23/04/04,1140.599976
26/04/04,1135.530029
27/04/04,1138.109985
28/04/04,1122.410034
29/04/04,1113.890015
30/04/04,1107.300049
03/05/04,1117.48999
04/05/04,1119.550049
05/05/04,1121.530029
06/05/04,1113.98999
07/05/04,1098.699951
10/05/04,1087.119995
11/05/04,1095.449951
12/05/04,1097.280029
13/05/04,1096.439941
14/05/04,1095.699951
17/05/04,1084.099976
18/05/04,1091.48999
19/05/04,1088.680054
20/05/04,1089.189941
21/05/04,1093.560059
24/05/04,1095.410034
25/05/04,1113.050049
26/05/04,1114.939941
27/05/04,1121.280029
28/05/04,1120.680054
31/05/04,1120.680054
01/06/04,1121.199951
02/06/04,1124.98999
03/06/04,1116.640015
04/06/04,1122.5
07/06/04,1140.420044
08/06/04,1142.180054
09/06/04,1131.329956
10/06/04,1136.469971
11/06/04,1136.469971
14/06/04,1125.290039
15/06/04,1132.01001
16/06/04,1133.560059
17/06/04,1132.050049
18/06/04,1135.02002
21/06/04,1130.300049
22/06/04,1134.410034
23/06/04,1144.060059
24/06/04,1140.650024
25/06/04,1134.430054
28/06/04,1133.349976
29/06/04,1136.199951
30/06/04,1140.839966
01/07/04,1128.939941
02/07/04,1125.380005
05/07/04,1125.380005
06/07/04,1116.209961
07/07/04,1118.329956
08/07/04,1109.109985
09/07/04,1112.810059
12/07/04,1114.349976
13/07/04,1115.140015
14/07/04,1111.469971
15/07/04,1106.689941
16/07/04,1101.390015
19/07/04,1100.900024
20/07/04,1108.670044
21/07/04,1093.880005
22/07/04,1096.839966
23/07/04,1086.199951
26/07/04,1084.069946
27/07/04,1094.829956
28/07/04,1095.420044
29/07/04,1100.430054
30/07/04,1101.719971
02/08/04,1106.619995
03/08/04,1099.689941
04/08/04,1098.630005
05/08/04,1080.699951
06/08/04,1063.969971
09/08/04,1065.219971
10/08/04,1079.040039
11/08/04,1075.790039
12/08/04,1063.22998
13/08/04,1064.800049
16/08/04,1079.339966
17/08/04,1081.709961
18/08/04,1095.170044
19/08/04,1091.22998
20/08/04,1098.349976
23/08/04,1095.680054
24/08/04,1096.189941
25/08/04,1104.959961
26/08/04,1105.089966
27/08/04,1107.77002
30/08/04,1099.150024
31/08/04,1104.23999
01/09/04,1105.910034
02/09/04,1118.310059
03/09/04,1113.630005
06/09/04,1113.630005
07/09/04,1121.300049
08/09/04,1116.27002
09/09/04,1118.380005
10/09/04,1123.920044
13/09/04,1125.819946
14/09/04,1128.329956
15/09/04,1120.369995
16/09/04,1123.5
17/09/04,1128.550049
20/09/04,1122.199951
21/09/04,1129.300049
22/09/04,1113.560059
23/09/04,1108.359985
24/09/04,1110.109985
27/09/04,1103.52002
28/09/04,1110.060059
29/09/04,1114.800049
30/09/04,1114.579956
01/10/04,1131.5
04/10/04,1135.170044
05/10/04,1134.47998
06/10/04,1142.050049
07/10/04,1130.650024
08/10/04,1122.140015
11/10/04,1124.390015
12/10/04,1121.839966
13/10/04,1113.650024
14/10/04,1103.290039
15/10/04,1108.199951
18/10/04,1114.02002
19/10/04,1103.22998
20/10/04,1103.660034
21/10/04,1106.48999
22/10/04,1095.73999
25/10/04,1094.800049
26/10/04,1111.089966
27/10/04,1125.400024
28/10/04,1127.439941
29/10/04,1130.199951
01/11/04,1130.51001
02/11/04,1130.560059
03/11/04,1143.199951
04/11/04,1161.670044
05/11/04,1166.170044
08/11/04,1164.890015
09/11/04,1164.079956
10/11/04,1162.910034
11/11/04,1173.47998
12/11/04,1184.170044
15/11/04,1183.810059
16/11/04,1175.430054
17/11/04,1181.939941
18/11/04,1183.550049
19/11/04,1170.339966
22/11/04,1177.23999
23/11/04,1176.939941
24/11/04,1181.76001
25/11/04,1181.76001
26/11/04,1182.650024
29/11/04,1178.569946
30/11/04,1173.819946
01/12/04,1191.369995
02/12/04,1190.329956
03/12/04,1191.170044
06/12/04,1190.25
07/12/04,1177.069946
08/12/04,1182.810059
09/12/04,1189.23999
10/12/04,1188
13/12/04,1198.680054
14/12/04,1203.380005
15/12/04,1205.719971
16/12/04,1203.209961
17/12/04,1194.199951
20/12/04,1194.650024
21/12/04,1205.449951
22/12/04,1209.569946
23/12/04,1210.130005
24/12/04,1210.130005
27/12/04,1204.920044
28/12/04,1213.540039
29/12/04,1213.449951
30/12/04,1213.550049
31/12/04,1211.920044
03/01/05,1202.079956
04/01/05,1188.050049
05/01/05,1183.73999
06/01/05,1187.890015
07/01/05,1186.189941
10/01/05,1190.25
11/01/05,1182.98999
12/01/05,1187.699951
13/01/05,1177.449951
14/01/05,1184.52002
17/01/05,1184.52002
18/01/05,1195.97998
19/01/05,1184.630005
20/01/05,1175.410034
21/01/05,1167.869995
24/01/05,1163.75
25/01/05,1168.410034
26/01/05,1174.069946
27/01/05,1174.550049
28/01/05,1171.359985
31/01/05,1181.27002
01/02/05,1189.410034
02/02/05,1193.189941
03/02/05,1189.890015
04/02/05,1203.030029
07/02/05,1201.719971
08/02/05,1202.300049
09/02/05,1191.98999
10/02/05,1197.01001
11/02/05,1205.300049
14/02/05,1206.140015
15/02/05,1210.119995
16/02/05,1210.339966
17/02/05,1200.75
18/02/05,1201.589966
21/02/05,1201.589966
22/02/05,1184.160034
23/02/05,1190.800049
24/02/05,1200.199951
25/02/05,1211.369995
28/02/05,1203.599976
01/03/05,1210.410034
02/03/05,1210.079956
03/03/05,1210.469971
04/03/05,1222.119995
07/03/05,1225.310059
08/03/05,1219.430054
09/03/05,1207.01001
10/03/05,1209.25
11/03/05,1200.079956
14/03/05,1206.829956
15/03/05,1197.75
16/03/05,1188.069946
17/03/05,1190.209961
18/03/05,1189.650024
21/03/05,1183.780029
22/03/05,1171.709961
23/03/05,1172.530029
24/03/05,1171.420044
25/03/05,1171.420044
28/03/05,1174.280029
29/03/05,1165.359985
30/03/05,1181.410034
31/03/05,1180.589966
01/04/05,1172.920044
04/04/05,1176.119995
05/04/05,1181.390015
06/04/05,1184.069946
07/04/05,1191.140015
08/04/05,1181.199951
11/04/05,1181.209961
12/04/05,1187.76001
13/04/05,1173.790039
14/04/05,1162.050049
15/04/05,1142.619995
18/04/05,1145.97998
19/04/05,1152.780029
20/04/05,1137.5
21/04/05,1159.949951
22/04/05,1152.119995
25/04/05,1162.099976
26/04/05,1151.829956
27/04/05,1156.380005
28/04/05,1143.219971
29/04/05,1156.849976
02/05/05,1162.160034
03/05/05,1161.170044
04/05/05,1175.650024
05/05/05,1172.630005
06/05/05,1171.349976
09/05/05,1178.839966
10/05/05,1166.219971
11/05/05,1171.109985
12/05/05,1159.359985
13/05/05,1154.050049
16/05/05,1165.689941
17/05/05,1173.800049
18/05/05,1185.560059
19/05/05,1191.079956
20/05/05,1189.280029
23/05/05,1193.859985
24/05/05,1194.069946
25/05/05,1190.01001
26/05/05,1197.619995
27/05/05,1198.780029
30/05/05,1198.780029
31/05/05,1191.5
01/06/05,1202.219971
02/06/05,1204.290039
03/06/05,1196.02002
06/06/05,1197.51001
07/06/05,1197.26001
08/06/05,1194.670044
09/06/05,1200.930054
10/06/05,1198.109985
13/06/05,1200.819946
14/06/05,1203.910034
15/06/05,1206.579956
16/06/05,1210.959961
17/06/05,1216.959961
20/06/05,1216.099976
21/06/05,1213.609985
22/06/05,1213.880005
23/06/05,1200.72998
24/06/05,1191.569946
27/06/05,1190.689941
28/06/05,1201.569946
29/06/05,1199.849976
30/06/05,1191.329956
01/07/05,1194.439941
04/07/05,1194.439941
05/07/05,1204.98999
06/07/05,1194.939941
07/07/05,1197.869995
08/07/05,1211.859985
11/07/05,1219.439941
12/07/05,1222.209961
13/07/05,1223.290039
14/07/05,1226.5
15/07/05,1227.920044
18/07/05,1221.130005
19/07/05,1229.349976
20/07/05,1235.199951
21/07/05,1227.040039
22/07/05,1233.680054
25/07/05,1229.030029
26/07/05,1231.160034
27/07/05,1236.790039
28/07/05,1243.719971
29/07/05,1234.180054
01/08/05,1235.349976
02/08/05,1244.119995
03/08/05,1245.040039
04/08/05,1235.859985
05/08/05,1226.420044
08/08/05,1223.130005
09/08/05,1231.380005
10/08/05,1229.130005
11/08/05,1237.810059
12/08/05,1230.390015
15/08/05,1233.869995
16/08/05,1219.339966
17/08/05,1220.23999
18/08/05,1219.02002
19/08/05,1219.709961
22/08/05,1221.72998
23/08/05,1217.589966
24/08/05,1209.589966
25/08/05,1212.369995
26/08/05,1205.099976
29/08/05,1212.280029
30/08/05,1208.410034
31/08/05,1220.329956
01/09/05,1221.589966
02/09/05,1218.02002
05/09/05,1218.02002
06/09/05,1233.390015
07/09/05,1236.359985
08/09/05,1231.670044
09/09/05,1241.47998
12/09/05,1240.560059
13/09/05,1231.199951
14/09/05,1227.160034
15/09/05,1227.72998
16/09/05,1237.910034
19/09/05,1231.02002
20/09/05,1221.339966
21/09/05,1210.199951
22/09/05,1214.619995
23/09/05,1215.290039
26/09/05,1215.630005
27/09/05,1215.660034
28/09/05,1216.890015
29/09/05,1227.680054
30/09/05,1228.810059
03/10/05,1226.699951
04/10/05,1214.469971
05/10/05,1196.390015
06/10/05,1191.48999
07/10/05,1195.900024
10/10/05,1187.329956
11/10/05,1184.869995
12/10/05,1177.680054
13/10/05,1176.839966
14/10/05,1186.569946
17/10/05,1190.099976
18/10/05,1178.140015
19/10/05,1195.76001
20/10/05,1177.800049
21/10/05,1179.589966
24/10/05,1199.380005
25/10/05,1196.540039
26/10/05,1191.380005
27/10/05,1178.900024
28/10/05,1198.410034
31/10/05,1207.01001
01/11/05,1202.76001
02/11/05,1214.76001
03/11/05,1219.939941
04/11/05,1220.140015
07/11/05,1222.810059
08/11/05,1218.589966
09/11/05,1220.650024
10/11/05,1230.959961
11/11/05,1234.719971
14/11/05,1233.76001
15/11/05,1229.01001
16/11/05,1231.209961
17/11/05,1242.800049
18/11/05,1248.27002
21/11/05,1254.849976
22/11/05,1261.22998
23/11/05,1265.609985
24/11/05,1265.609985
25/11/05,1268.25
28/11/05,1257.459961
29/11/05,1257.47998
30/11/05,1249.47998
01/12/05,1264.670044
02/12/05,1265.079956
05/12/05,1262.089966
06/12/05,1263.699951
07/12/05,1257.369995
08/12/05,1255.839966
09/12/05,1259.369995
12/12/05,1260.430054
13/12/05,1267.430054
14/12/05,1272.73999
15/12/05,1270.939941
16/12/05,1267.319946
19/12/05,1259.920044
20/12/05,1259.619995
21/12/05,1262.790039
22/12/05,1268.119995
23/12/05,1268.660034
26/12/05,1268.660034
27/12/05,1256.540039
28/12/05,1258.170044
29/12/05,1254.420044
30/12/05,1248.290039
02/01/06,1248.290039
03/01/06,1268.800049
04/01/06,1273.459961
05/01/06,1273.47998
06/01/06,1285.449951
09/01/06,1290.150024
10/01/06,1289.689941
11/01/06,1294.180054
12/01/06,1286.060059
13/01/06,1287.609985
16/01/06,1287.609985
17/01/06,1282.930054
18/01/06,1277.930054
19/01/06,1285.040039
20/01/06,1261.48999
23/01/06,1263.819946
24/01/06,1266.859985
25/01/06,1264.680054
26/01/06,1273.829956
27/01/06,1283.719971
30/01/06,1285.189941
31/01/06,1280.079956
01/02/06,1282.459961
02/02/06,1270.839966
03/02/06,1264.030029
06/02/06,1265.02002
07/02/06,1254.780029
08/02/06,1265.650024
09/02/06,1263.780029
10/02/06,1266.98999
13/02/06,1262.859985
14/02/06,1275.530029
15/02/06,1280
16/02/06,1289.380005
17/02/06,1287.23999
20/02/06,1287.23999
21/02/06,1283.030029
22/02/06,1292.670044
23/02/06,1287.790039
24/02/06,1289.430054
27/02/06,1294.119995
28/02/06,1280.660034
01/03/06,1291.23999
02/03/06,1289.140015
03/03/06,1287.22998
06/03/06,1278.26001
07/03/06,1275.880005
08/03/06,1278.469971
09/03/06,1272.22998
10/03/06,1281.420044
13/03/06,1284.130005
14/03/06,1297.47998
15/03/06,1303.02002
16/03/06,1305.329956
17/03/06,1307.25
20/03/06,1305.079956
21/03/06,1297.22998
22/03/06,1305.040039
23/03/06,1301.670044
24/03/06,1302.949951
27/03/06,1301.609985
28/03/06,1293.22998
29/03/06,1302.890015
30/03/06,1300.25
31/03/06,1294.869995
03/04/06,1297.810059
04/04/06,1305.930054
05/04/06,1311.560059
06/04/06,1309.040039
07/04/06,1295.5
10/04/06,1296.619995
11/04/06,1286.569946
12/04/06,1288.119995
13/04/06,1289.119995
14/04/06,1289.119995
17/04/06,1285.329956
18/04/06,1307.280029
19/04/06,1309.930054
20/04/06,1311.459961
21/04/06,1311.280029
24/04/06,1308.109985
25/04/06,1301.73999
26/04/06,1305.410034
27/04/06,1309.719971
28/04/06,1310.609985
01/05/06,1305.189941
02/05/06,1313.209961
03/05/06,1308.119995
04/05/06,1312.25
05/05/06,1325.76001
08/05/06,1324.660034
09/05/06,1325.140015
10/05/06,1322.849976
11/05/06,1305.920044
12/05/06,1291.23999
15/05/06,1294.5
16/05/06,1292.079956
17/05/06,1270.319946
18/05/06,1261.810059
19/05/06,1267.030029
22/05/06,1262.069946
23/05/06,1256.579956
24/05/06,1258.569946
25/05/06,1272.880005
26/05/06,1280.160034
29/05/06,1280.160034
30/05/06,1259.869995
31/05/06,1270.089966
01/06/06,1285.709961
02/06/06,1288.219971
05/06/06,1265.290039
06/06/06,1263.849976
07/06/06,1256.150024
08/06/06,1257.930054
09/06/06,1252.300049
12/06/06,1237.439941
13/06/06,1223.689941
14/06/06,1230.040039
15/06/06,1256.160034
16/06/06,1251.540039
19/06/06,1240.130005
20/06/06,1240.119995
21/06/06,1252.199951
22/06/06,1245.599976
23/06/06,1244.5
26/06/06,1250.560059
27/06/06,1239.199951
28/06/06,1246
29/06/06,1272.869995
30/06/06,1270.199951
03/07/06,1280.189941
04/07/06,1280.189941
05/07/06,1270.910034
06/07/06,1274.079956
07/07/06,1265.47998
10/07/06,1267.339966
11/07/06,1272.430054
12/07/06,1258.599976
13/07/06,1242.280029
14/07/06,1236.199951
17/07/06,1234.48999
18/07/06,1236.859985
19/07/06,1259.810059
20/07/06,1249.130005
21/07/06,1240.290039
24/07/06,1260.910034
25/07/06,1268.880005
26/07/06,1268.400024
27/07/06,1263.199951
28/07/06,1278.550049
31/07/06,1276.660034
01/08/06,1270.920044
02/08/06,1277.410034
03/08/06,1280.27002
04/08/06,1279.359985
07/08/06,1275.77002
08/08/06,1271.47998
09/08/06,1265.949951
10/08/06,1271.810059
11/08/06,1266.73999
14/08/06,1268.209961
15/08/06,1285.579956
16/08/06,1295.430054
17/08/06,1297.47998
18/08/06,1302.300049
21/08/06,1297.52002
22/08/06,1298.819946
23/08/06,1292.98999
24/08/06,1296.060059
25/08/06,1295.089966
28/08/06,1301.780029
29/08/06,1304.280029
30/08/06,1305.369995
31/08/06,1303.819946
01/09/06,1311.01001
04/09/06,1311.01001
05/09/06,1313.25
06/09/06,1300.26001
07/09/06,1294.02002
08/09/06,1298.920044
11/09/06,1299.540039
12/09/06,1313
13/09/06,1318.069946
14/09/06,1316.280029
15/09/06,1319.660034
18/09/06,1321.180054
19/09/06,1317.640015
20/09/06,1325.180054
21/09/06,1318.030029
22/09/06,1314.780029
25/09/06,1326.369995
26/09/06,1336.349976
27/09/06,1336.589966
28/09/06,1338.880005
29/09/06,1335.849976
02/10/06,1331.319946
03/10/06,1334.109985
04/10/06,1350.199951
05/10/06,1353.219971
06/10/06,1349.589966
09/10/06,1350.660034
10/10/06,1353.420044
11/10/06,1349.949951
12/10/06,1362.829956
13/10/06,1365.619995
16/10/06,1369.060059
17/10/06,1364.050049
18/10/06,1365.800049
19/10/06,1366.959961
20/10/06,1368.599976
23/10/06,1377.02002
24/10/06,1377.380005
25/10/06,1382.219971
26/10/06,1389.079956
27/10/06,1377.339966
30/10/06,1377.930054
31/10/06,1377.939941
01/11/06,1367.810059
02/11/06,1367.339966
03/11/06,1364.300049
06/11/06,1379.780029
07/11/06,1382.839966
08/11/06,1385.719971
09/11/06,1378.329956
10/11/06,1380.900024
13/11/06,1384.420044
14/11/06,1393.219971
15/11/06,1396.569946
16/11/06,1399.76001
17/11/06,1401.199951
20/11/06,1400.5
21/11/06,1402.810059
22/11/06,1406.089966
23/11/06,1406.089966
24/11/06,1400.949951
27/11/06,1381.959961
28/11/06,1386.719971
29/11/06,1399.47998
30/11/06,1400.630005
01/12/06,1396.709961
04/12/06,1409.119995
05/12/06,1414.76001
06/12/06,1412.900024
07/12/06,1407.290039
08/12/06,1409.839966
11/12/06,1413.040039
12/12/06,1411.560059
13/12/06,1413.209961
14/12/06,1425.48999
15/12/06,1427.089966
18/12/06,1422.47998
19/12/06,1425.550049
20/12/06,1423.530029
21/12/06,1418.300049
22/12/06,1410.76001
25/12/06,1410.76001
26/12/06,1416.900024
27/12/06,1426.839966
28/12/06,1424.72998
29/12/06,1418.300049
01/01/07,1418.300049
02/01/07,1418.300049
03/01/07,1416.599976
04/01/07,1418.339966
05/01/07,1409.709961
08/01/07,1412.839966
09/01/07,1412.109985
10/01/07,1414.849976
11/01/07,1423.819946
12/01/07,1430.72998
15/01/07,1430.72998
16/01/07,1431.900024
17/01/07,1430.619995
18/01/07,1426.369995
19/01/07,1430.5
22/01/07,1422.949951
23/01/07,1427.98999
24/01/07,1440.130005
25/01/07,1423.900024
26/01/07,1422.180054
29/01/07,1420.619995
30/01/07,1428.819946
31/01/07,1438.23999
01/02/07,1445.939941
02/02/07,1448.390015
05/02/07,1446.98999
06/02/07,1448
07/02/07,1450.02002
08/02/07,1448.310059
09/02/07,1438.060059
12/02/07,1433.369995
13/02/07,1444.26001
14/02/07,1455.300049
15/02/07,1456.810059
16/02/07,1455.540039
19/02/07,1455.540039
20/02/07,1459.680054
21/02/07,1457.630005
22/02/07,1456.380005
23/02/07,1451.189941
26/02/07,1449.369995
27/02/07,1399.040039
28/02/07,1406.819946
01/03/07,1403.170044
02/03/07,1387.170044
05/03/07,1374.119995
06/03/07,1395.410034
07/03/07,1391.969971
08/03/07,1401.890015
09/03/07,1402.839966
12/03/07,1406.599976
13/03/07,1377.949951
14/03/07,1387.170044
15/03/07,1392.280029
16/03/07,1386.949951
19/03/07,1402.060059
20/03/07,1410.939941
21/03/07,1435.040039
22/03/07,1434.540039
23/03/07,1436.109985
26/03/07,1437.5
27/03/07,1428.609985
28/03/07,1417.22998
29/03/07,1422.530029
30/03/07,1420.859985
02/04/07,1424.550049
03/04/07,1437.77002
04/04/07,1439.369995
05/04/07,1443.76001
06/04/07,1443.76001
09/04/07,1444.609985
10/04/07,1448.390015
11/04/07,1438.869995
12/04/07,1447.800049
13/04/07,1452.849976
16/04/07,1468.329956
17/04/07,1471.47998
18/04/07,1472.5
19/04/07,1470.72998
20/04/07,1484.349976
23/04/07,1480.930054
24/04/07,1480.410034
25/04/07,1495.420044
26/04/07,1494.25
27/04/07,1494.069946
30/04/07,1482.369995
01/05/07,1486.300049
02/05/07,1495.920044
03/05/07,1502.390015
04/05/07,1505.619995
07/05/07,1509.47998
08/05/07,1507.719971
09/05/07,1512.579956
10/05/07,1491.469971
11/05/07,1505.849976
14/05/07,1503.150024
15/05/07,1501.189941
16/05/07,1514.140015
17/05/07,1512.75
18/05/07,1522.75
21/05/07,1525.099976
22/05/07,1524.119995
23/05/07,1522.280029
24/05/07,1507.51001
25/05/07,1515.72998
28/05/07,1515.72998
29/05/07,1518.109985
30/05/07,1530.22998
31/05/07,1530.619995
01/06/07,1536.339966
04/06/07,1539.180054
05/06/07,1530.949951
06/06/07,1517.380005
07/06/07,1490.719971
08/06/07,1507.670044
11/06/07,1509.119995
12/06/07,1493
13/06/07,1515.670044
14/06/07,1522.969971
15/06/07,1532.910034
18/06/07,1531.050049
19/06/07,1533.699951
20/06/07,1512.839966
21/06/07,1522.189941
22/06/07,1502.560059
25/06/07,1497.73999
26/06/07,1492.890015
27/06/07,1506.339966
28/06/07,1505.709961
29/06/07,1503.349976
02/07/07,1519.430054
03/07/07,1524.869995
04/07/07,1524.869995
05/07/07,1525.400024
06/07/07,1530.439941
09/07/07,1531.849976
10/07/07,1510.119995
11/07/07,1518.76001
